"itemId";"itemName";"imageIcon";"imageFull";"itemType"
3627;"Yak-hide armour (legs)";"";"2355";"legs"
3628;"Zamorak plateskirt";"";"2393";"legs"
3629;"Zombie trousers";"";"2410";"legs"
3630;"Studded chaps";"";"2090";"legs"
3631;"Plague trousers";"";"1626";"legs"
3632;"Black platelegs";"";"406";"legs"
3633;"Guthix platelegs";"";"1116";"legs"
3634;"Black d'hide chaps";"";"361";"legs"
3635;"Red d'hide chaps";"";"1698";"legs"
3636;"Monk's robe";"";"1443";"legs"
3637;"Priest gown (bottom)";"";"1633";"legs"
3638;"Blue skirt";"";"468";"legs"
3639;"Dharok's platelegs";"";"763";"legs"
3640;"Shade robe";"";"1895";"legs"
3641;"Desert robes";"";"756";"legs"
3642;"Verac's plateskirt";"";"2239";"legs"
3643;"Leather chaps";"";"1308";"legs"
3644;"Ham robe";"";"1129";"legs"
3645;"Mystic robe bottom (dark)";"";"1505";"legs"
3646;"Pink skirt";"";"1606";"legs"
3647;"Torag's platelegs";"";"2181";"legs"
3648;"Black skirt";"";"422";"legs"
3649;"Skeleton leggings";"";"1958";"legs"
3650;"Lumberjack legs";"";"1335";"legs"
3651;"Mystic robe bottom (light)";"";"1507";"legs"
3652;"Princess skirt";"";"1639";"legs"
3653;"Rune platelegs (g)";"";"1807";"legs"
3654;"Ahrim's robeskirt";"";"158";"legs"
3655;"Skeletal bottoms";"";"1952";"legs"
3656;"Robe of elidinis (bottom)";"";"1738";"legs"
3657;"Zamorak monk bottom";"";"2389";"legs"
3658;"Bandos tassets";"";"302";"legs"
3659;"Armadyl chainskirt";"";"245";"legs"
3660;"Chicken legs";"";"616";"legs"
3661;"Mime legs";"";"1384";"legs"
3662;"Vyrewatch legs";"";"2270";"legs"
3663;"Citizen trousers";"";"640";"legs"
3664;"Silly jester tights";"";"1939";"legs"
3665;"Zamorak robe legs";"";"2394";"legs"
3666;"Blue skirt (t)";"";"470";"legs"
3667;"Saradomin plateskirt";"";"1881";"legs"
3668;"Saradomin platelegs";"";"1880";"legs"
3669;"Karil's leatherskirt";"";"1279";"legs"
3670;"Graceful legs";"";"1034";"legs"
3671;"Infinity bottoms";"";"1190";"legs"
3672;"Rogue trousers";"";"1752";"legs"
3673;"Saradomin chaps";"";"1863";"legs"
3674;"Guthix chaps";"";"1102";"legs"
3675;"Druid's robe";"";"838";"legs"
3676;"Guthix plateskirt";"";"1117";"legs"
3677;"Mourner trousers";"";"1472";"legs"
3678;"Decorative armour (gold platelegs)";"";"719";"legs"
3679;"Decorative armour (white platelegs)";"";"731";"legs"
3680;"Decorative armour (red platelegs)";"";"728";"legs"
3681;"Decorative armour (gold plateskirt)";"";"720";"legs"
3682;"Decorative armour (white plateskirt)";"";"732";"legs"
3683;"Decorative armour (red plateskirt)";"";"729";"legs"
3684;"Decorative armour (magic legs)";"";"722";"legs"
3685;"Decorative armour (ranged legs)";"";"725";"legs"
3686;"Blue d'hide chaps (g)";"";"450";"legs"
3687;"Saradomin robe legs";"";"1882";"legs"
3688;"Guthix robe legs";"";"1118";"legs"
3689;"Wood camo legs";"";"2331";"legs"
3690;"Desert camo legs";"";"751";"legs"
3691;"Polar camo legs";"";"1628";"legs"
3692;"Mystic robe bottom";"";"1504";"legs"
3693;"Flared trousers";"";"928";"legs"
3694;"Pantaloons";"";"1575";"legs"
3695;"Blue d'hide chaps (t)";"";"451";"legs"
3696;"Green d'hide chaps (g)";"";"1063";"legs"
3697;"Green d'hide chaps (t)";"";"1064";"legs"
3698;"Studded chaps (t)";"";"2092";"legs"
3699;"Black elegant legs";"";"372";"legs"
3700;"Prospector legs";"";"1649";"legs"
3701;"Black desert robe";"";"369";"legs"
3702;"Desert legs";"";"754";"legs"
3703;"Black plateskirt (t)";"";"411";"legs"
3704;"Skirt (lilac)";"";"1965";"legs"
3705;"Skirt (brown)";"";"1964";"legs"
3706;"Skirt (blue)";"";"1963";"legs"
3707;"Armadyl platelegs";"";"262";"legs"
3708;"Ancient plateskirt";"";"205";"legs"
3709;"Ancient platelegs";"";"204";"legs"
3710;"Bandos plateskirt";"";"298";"legs"
3711;"Bandos platelegs";"";"297";"legs"
3712;"Red d'hide chaps (t)";"";"1700";"legs"
3713;"Mithril platelegs (t)";"";"1431";"legs"
3714;"Mithril platelegs (g)";"";"1430";"legs"
3715;"Iron platelegs (t)";"";"1233";"legs"
3716;"Musketeer pants";"";"1485";"legs"
3717;"Black skirt (g)";"";"423";"legs"
3718;"Black skirt (t)";"";"424";"legs"
3719;"Royal gown bottom";"";"1756";"legs"
3720;"Iron plateskirt (t)";"";"1236";"legs"
3721;"Red d'hide chaps (g)";"";"1699";"legs"
3722;"Armadyl chaps";"";"246";"legs"
3723;"Bandos chaps";"";"283";"legs"
3724;"Blue skirt (g)";"";"469";"legs"
3725;"Armadyl robe legs";"";"264";"legs"
3726;"Mithril plateskirt (t)";"";"1434";"legs"
3727;"Bronze platelegs (t)";"";"553";"legs"
3728;"Bronze plateskirt (t)";"";"556";"legs"
3729;"Bronze platelegs (g)";"";"552";"legs"
3730;"Bandos robe legs";"";"299";"legs"
3731;"Ancient robe legs";"";"206";"legs"
3732;"Black platelegs (t)";"";"408";"legs"
3733;"Black plateskirt (g)";"";"410";"legs"
3734;"Black platelegs (g)";"";"407";"legs"
3735;"Mithril plateskirt (g)";"";"1433";"legs"
3736;"Pirate leggings (beige)";"";"1615";"legs"
3737;"Pirate leggings (red)";"";"1618";"legs"
3738;"Pirate leggings (blue)";"";"1616";"legs"
3739;"Pirate leggings (brown)";"";"1617";"legs"
3740;"Armadyl plateskirt";"";"263";"legs"
3741;"Dragon platelegs (g)";"";"816";"legs"
3742;"Dragon plateskirt (g)";"";"818";"legs"
3743;"Bronze plateskirt (g)";"";"555";"legs"
3744;"Light infinity bottoms";"";"1320";"legs"
3745;"Dark infinity bottoms";"";"705";"legs"
3746;"Black d'hide chaps (g)";"";"362";"legs"
3747;"White elegant skirt";"";"2295";"legs"
3748;"Blue elegant skirt";"";"458";"legs"
3749;"Blue elegant legs";"";"456";"legs"
3750;"Green elegant skirt";"";"1071";"legs"
3751;"Green elegant legs";"";"1069";"legs"
3752;"Purple elegant skirt";"";"1656";"legs"
3753;"Purple elegant legs";"";"1654";"legs"
3754;"Red elegant skirt";"";"1706";"legs"
3755;"Gold elegant skirt";"";"1018";"legs"
3756;"Gold elegant legs";"";"1016";"legs"
3757;"Pink elegant skirt";"";"1601";"legs"
3758;"Pink elegant legs";"";"1599";"legs"
3759;"Fremennik skirt";"";"961";"legs"
3760;"Ultimate ironman platelegs";"";"2228";"legs"
3761;"Ironman platelegs";"";"1246";"legs"
3762;"Santa pantaloons";"";"1851";"legs"
3763;"Antisanta pantaloons";"";"228";"legs"
3764;"Cow trousers";"";"673";"legs"
3765;"Morytania legs 1";"";"1464";"legs"
3766;"Morytania legs 2";"";"1465";"legs"
3767;"Morytania legs 4";"";"1467";"legs"
3768;"Morytania legs 3";"";"1466";"legs"
3769;"Elite void robe";"";"861";"legs"
3770;"3rd age platelegs";"";"43";"legs"
3771;"3rd age robe";"";"48";"legs"
3772;"Trousers (lilac)";"";"2211";"legs"
3773;"Trousers (blue)";"";"2209";"legs"
3774;"Shorts (blue)";"";"1932";"legs"
3775;"Trousers (brown)";"";"2210";"legs"
3776;"Angler waders";"";"217";"legs"
3777;"Menaphite red robe";"";"1379";"legs"
3778;"Menaphite purple robe";"";"1375";"legs"
3779;"Menaphite red kilt";"";"1378";"legs"
3780;"Menaphite purple kilt";"";"1374";"legs"
3781;"Turquoise robe bottoms";"";"2214";"legs"
3782;"Green robe bottoms";"";"1078";"legs"
3783;"Cream robe bottoms";"";"683";"legs"
3784;"Pink robe bottoms";"";"1604";"legs"
3785;"Grey robe bottoms";"";"1089";"legs"
3786;"Red robe bottoms";"";"1715";"legs"
3787;"Yellow robe bottoms";"";"2363";"legs"
3788;"Teal robe bottoms";"";"2102";"legs"
3789;"Purple robe bottoms";"";"1662";"legs"
3790;"Gravedigger leggings";"";"1051";"legs"
3791;"Anti-panties";"";"223";"legs"
3792;"Deadman's legs";"";"716";"legs"
3793;"Xerician robe";"";"2353";"legs"
3794;"Shayzien greaves (1)";"";"1910";"legs"
3795;"Shayzien greaves (2)";"";"1911";"legs"
3796;"Shayzien greaves (3)";"";"1912";"legs"
3797;"Shayzien greaves (4)";"";"1913";"legs"
3798;"Shayzien greaves (5)";"";"1914";"legs"
3799;"Blue navy slacks";"";"464";"legs"
3800;"Green navy slacks";"";"1076";"legs"
3801;"Red navy slacks";"";"1713";"legs"
3802;"Brown navy slacks";"";"569";"legs"
3803;"Black navy slacks";"";"13";"legs"
3804;"Purple navy slacks";"";"1660";"legs"
3805;"Grey navy slacks";"";"1088";"legs"
3806;"Farmer's boro trousers";"";"901";"legs"
3807;"Bunny legs";"";"582";"legs"
3808;"Clue hunter trousers";"";"653";"legs"
3809;"Samurai greaves";"";"1840";"legs"
3810;"Mummy's legs";"";"1481";"legs"
3811;"Ankou's leggings";"";"221";"legs"
3812;"Monk's robe (g)";"";"1444";"legs"
3813;"Steel platelegs (t)";"";"2069";"legs"
3814;"Steel platelegs (g)";"";"2068";"legs"
3815;"Steel plateskirt (g)";"";"2071";"legs"
3816;"Steel plateskirt (t)";"";"2072";"legs"
3817;"Light trousers";"";"1322";"legs"
3818;"Dark trousers";"";"708";"legs"
3819;"Elder chaos robe";"";"856";"legs"
3820;"Evil chicken legs";"";"881";"legs"
3821;"Pyromancer robe";"";"1669";"legs"
3822;"Banshee robe";"";"320";"legs"
3823;"Hardcore ironman platelegs";"";"1136";"legs"
3824;"Corrupted platelegs";"";"667";"legs"
3825;"Corrupted plateskirt";"";"23";"legs"
3826;"Ancestral robe bottom";"";"187";"legs"
3827;"Obsidian platelegs";"";"1538";"legs"
3828;"Snow imp costume legs";"";"1993";"legs"
3829;"Villager robe (brown)";"";"2254";"legs"
3830;"Villager robe (blue)";"";"2253";"legs"
3831;"Villager robe (yellow)";"";"2256";"legs"
3832;"Villager robe (pink)";"";"2255";"legs"
3833;"Shorts (yellow)";"";"1934";"legs"
3834;"Justiciar legguards";"";"1267";"legs"
3835;"Eggshell platelegs";"";"854";"legs"
3836;"Vesta's plateskirt";"";"2242";"legs"
3837;"Statius's platelegs";"";"2031";"legs"
3838;"Morrigan's leather chaps";"";"1462";"legs"
3839;"Zuriel's robe bottom";"";"2412";"legs"
3840;"Clown trousers";"";"648";"legs"
3841;"Tree skirt";"";"2193";"legs"
3842;"Ornate legs";"";"1573";"legs"
3843;"Enchanted robe";"";"875";"legs"
3844;"Jungle camo legs";"";"1262";"legs"
3845;"Rune plateskirt (g)";"";"1810";"legs"
3846;"Zamorak chaps";"";"2373";"legs"
3847;"Iron platelegs (g)";"";"1232";"legs"
3848;"Ancient chaps";"";"191";"legs"
3849;"Black d'hide chaps (t)";"";"363";"legs"
3850;"Red elegant legs";"";"1704";"legs"
3851;"3rd age range legs";"";"46";"legs"
3852;"Blue robe bottoms";"";"466";"legs"
3853;"Adamant platelegs (g)";"";"139";"legs"
3854;"Desert robe";"";"755";"legs"
3855;"Zamorak platelegs";"";"2392";"legs"
3856;"Iron plateskirt (g)";"";"1235";"legs"
3857;"Robe bottom of darkness";"";"1737";"legs"
3858;"Shorts (brown)";"";"1933";"legs"
3859;"Mystic robe bottom (dusk)";"";"1506";"legs"
3860;"Dragon plateskirt";"";"817";"legs"
3861;"Monk's robe (t)";"";"1445";"legs"
3862;"Sandwich lady bottom";"";"1843";"legs"
3863;"Leather chaps (g)";"";"1309";"legs"
3864;"3rd age plateskirt";"";"44";"legs"
3865;"Rangers' tights";"";"1683";"legs"
3866;"Fremennik kilt";"";"949";"legs"
3867;"Gilded d'hide chaps";"";"990";"legs"
3868;"3rd age druidic robe bottoms";"";"34";"legs"
3869;"Helm of neitiznot";"";"1146";"head"
3870;"Bronze full helm";"";"533";"head"
3871;"Bronze med helm";"";"546";"head"
3872;"Dragon med helm";"";"809";"head"
3873;"Steel full helm";"";"2047";"head"
3874;"Adamant full helm";"";"78";"head"
3875;"Adamant full helm (g)";"";"79";"head"
3876;"Adamant full helm (t)";"";"80";"head"
3877;"Air tiara";"";"162";"head"
3878;"Archer helm";"";"234";"head"
3879;"Iron full helm";"";"1214";"head"
3880;"Mithril full helm";"";"1411";"head"
3881;"Mithril med helm";"";"1424";"head"
3882;"Rune full helm";"";"1779";"head"
3883;"Rune full helm (g)";"";"1780";"head"
3884;"Rune full helm (t)";"";"1781";"head"
3885;"Bearhead";"";"332";"head"
3886;"Bedsheet";"";"333";"head"
3887;"Berserker helm";"";"336";"head"
3888;"Blue beret";"";"442";"head"
3889;"Blue boater";"";"443";"head"
3890;"Body tiara";"";"490";"head"
3891;"Bomber cap";"";"492";"head"
3892;"Chompy bird hat (bowman)";"";"619";"head"
3893;"Chompy bird hat (bowmaster)";"";"620";"head"
3894;"Broken bark snelm";"";"518";"head"
3895;"Brown headband";"";"567";"head"
3896;"Camel mask";"";"589";"head"
3897;"Camo helmet";"";"591";"head"
3898;"Chaos tiara";"";"610";"head"
3899;"Chef's hat";"";"612";"head"
3900;"Coif";"";"655";"head"
3901;"Cosmic tiara";"";"668";"head"
3902;"Crab helmet";"";"675";"head"
3903;"Dark cavalier";"";"703";"head"
3904;"Death tiara";"";"717";"head"
3905;"Desert disguise";"";"753";"head"
3906;"Chompy bird hat (dragon archer)";"";"621";"head"
3907;"Earmuffs";"";"845";"head"
3908;"Earth tiara";"";"847";"head"
3909;"Elemental helmet";"";"859";"head"
3910;"Enchanted hat";"";"873";"head"
3911;"Chompy bird hat (expert dragon archer)";"";"622";"head"
3912;"Chompy bird hat (expert)";"";"624";"head"
3913;"Chompy bird hat (expert ogre dragon archer)";"";"623";"head"
3914;"Right eye patch";"";"1725";"head"
3915;"Farseer helm";"";"907";"head"
3916;"Fez";"";"909";"head"
3917;"Fighter hat";"";"911";"head"
3918;"Fire tiara";"";"918";"head"
3919;"Fishbowl helmet";"";"922";"head"
3920;"Chompy bird hat (forester)";"";"625";"head"
3921;"Ghostly hood";"";"978";"head"
3922;"Gnome goggles";"";"1009";"head"
3923;"Gold helmet";"";"20";"head"
3924;"Graahk headdress";"";"1027";"head"
3925;"Granite helm";"";"1041";"head"
3926;"Green boater";"";"1056";"head"
3927;"Guthan's helm";"";"1097";"head"
3928;"Hard hat";"";"1132";"head"
3929;"Healer hat";"";"1142";"head"
3930;"Highwayman mask";"";"1149";"head"
3931;"Infinity hat";"";"1192";"head"
3932;"Initiate sallet";"";"1196";"head"
3933;"Jack lantern mask";"";"1248";"head"
3934;"Karil's coif";"";"1277";"head"
3935;"Khazard helmet";"";"1286";"head"
3936;"Kyatt hat";"";"1291";"head"
3937;"Larupia hat";"";"1295";"head"
3938;"Law tiara";"";"1301";"head"
3939;"Lunar helm";"";"1341";"head"
3940;"Chompy bird hat (marksman)";"";"626";"head"
3941;"Mime mask";"";"1385";"head"
3942;"Mind helmet";"";"1387";"head"
3943;"Moonclan hat";"";"1456";"head"
3944;"Moonclan helm";"";"1457";"head"
3945;"Mudskipper hat";"";"1476";"head"
3946;"Nature tiara";"";"1517";"head"
3947;"Chompy bird hat (ogre bowman)";"";"627";"head"
3948;"Chompy bird hat (ogre bowmaster)";"";"628";"head"
3949;"Chompy bird hat (ogre dragon archer)";"";"629";"head"
3950;"Chompy bird hat (ogre expert)";"";"630";"head"
3951;"Chompy bird hat (ogre forester)";"";"631";"head"
3952;"Chompy bird hat (ogre marksman)";"";"632";"head"
3953;"Chompy bird hat (ogre woodsman)";"";"633";"head"
3954;"Chompy bird hat (ogre yeoman)";"";"634";"head"
3955;"Orange boater";"";"1566";"head"
3956;"Pirate's hat";"";"1619";"head"
3957;"Proselyte sallet";"";"1644";"head"
3958;"Ram skull helm";"";"1679";"head"
3959;"Red boater";"";"1690";"head"
3960;"Red headband";"";"1711";"head"
3961;"Reindeer hat";"";"1724";"head"
3962;"Rock-shell helm";"";"1744";"head"
3963;"Rogue mask";"";"1750";"head"
3964;"Santa hat";"";"1848";"head"
3965;"Saradomin full helm";"";"1870";"head"
3966;"Saradomin mitre";"";"1877";"head"
3967;"Spiny helmet";"";"2007";"head"
3968;"Tan cavalier";"";"2095";"head"
3969;"Tyras helm";"";"2222";"head"
3970;"Void mage helm";"";"2265";"head"
3971;"Warrior helm";"";"2275";"head"
3972;"White full helm";"";"2297";"head"
3973;"Chompy bird hat (woodsman)";"";"635";"head"
3974;"Zamorak full helm";"";"2380";"head"
3975;"Zamorak mitre";"";"2387";"head"
3976;"Zombie mask";"";"2407";"head"
3977;"Leather cowl";"";"1310";"head"
3978;"Gas mask";"";"974";"head"
3979;"Mind tiara";"";"1389";"head"
3980;"Tiara";"";"2162";"head"
3981;"Black mask";"";"393";"head"
3982;"Black med helm";"";"394";"head"
3983;"Ranger hat";"";"1682";"head"
3984;"Blue wizard hat";"";"473";"head"
3985;"Black full helm";"";"375";"head"
3986;"Nose peg";"";"1525";"head"
3987;"Dwarven helmet";"";"843";"head"
3988;"Frog mask";"";"964";"head"
3989;"Wizard hat";"";"2328";"head"
3990;"Adamant med helm";"";"128";"head"
3991;"Runner hat";"";"1832";"head"
3992;"Mystic hat (dark)";"";"1501";"head"
3993;"Blue wizard hat (g)";"";"474";"head"
3994;"Snakeskin bandana";"";"1983";"head"
3995;"Void ranger helm";"";"2267";"head"
3996;"Blue wizard hat (t)";"";"475";"head"
3997;"Robin hood hat";"";"1741";"head"
3998;"White beret";"";"2287";"head"
3999;"Black beret";"";"348";"head"
4000;"Facemask";"";"891";"head"
4001;"Torag's helm";"";"2179";"head"
4002;"Ham hood";"";"1126";"head"
4003;"Iron med helm";"";"1226";"head"
4004;"Steel med helm";"";"2062";"head"
4005;"White med helm";"";"2305";"head"
4006;"Fremennik helm";"";"948";"head"
4007;"Quest point hood";"";"1671";"head"
4008;"Mining helmet";"";"1392";"head"
4009;"Red halloween mask";"";"1709";"head"
4010;"Blue halloween mask";"";"460";"head"
4011;"Green halloween mask";"";"1072";"head"
4012;"Skeleton mask";"";"1959";"head"
4014;"Purple partyhat";"";"1661";"head"
4015;"Red partyhat";"";"1714";"head"
4016;"Blue partyhat";"";"465";"head"
4017;"Lumberjack hat";"";"1334";"head"
4018;"Lederhosen hat";"";"1313";"head"
4019;"Bunny ears";"";"8";"head"
4020;"Water tiara";"";"2279";"head"
4021;"White partyhat";"";"2306";"head"
4022;"Green partyhat";"";"1077";"head"
4023;"Yellow partyhat";"";"2362";"head"
4024;"Black h'ween mask";"";"378";"head"
4025;"Dharok's helm";"";"29";"head"
4026;"Verac's helm";"";"2238";"head"
4027;"Spined helm";"";"2006";"head"
4028;"Skeletal helm";"";"1954";"head"
4029;"Black mask (i)";"";"393";"head"
4030;"Armadyl helmet";"";"257";"head"
4031;"Void melee helm";"";"2266";"head"
4032;"Saradomin coif";"";"1865";"head"
4033;"Zamorak coif";"";"2375";"head"
4034;"Guthix coif";"";"1104";"head"
4035;"Chicken head";"";"615";"head"
4036;"Cap and goggles";"";"595";"head"
4037;"Silly jester hat";"";"1938";"head"
4038;"Mystic hat (light)";"";"1502";"head"
4039;"Black partyhat";"";"396";"head"
4040;"Graceful hood";"";"1033";"head"
4041;"Rainbow partyhat";"";"1677";"head"
4042;"Bobble hat";"";"488";"head"
4043;"Jester hat";"";"1259";"head"
4044;"Tri-jester hat";"";"2195";"head"
4045;"Woolly hat";"";"2340";"head"
4046;"Rune helm (h1)";"";"1785";"head"
4047;"Rune helm (h2)";"";"1786";"head"
4048;"Rune helm (h3)";"";"1787";"head"
4049;"Rune helm (h4)";"";"1788";"head"
4050;"Rune helm (h5)";"";"1789";"head"
4051;"Guthix full helm";"";"1109";"head"
4052;"Slayer helmet";"";"1972";"head"
4053;"Fake beak";"";"892";"head"
4054;"Slayer helmet (i)";"";"1973";"head"
4055;"Decorative helm (red)";"";"734";"head"
4056;"Decorative helm (gold)";"";"733";"head"
4057;"Decorative helm (white)";"";"735";"head"
4058;"Decorative armour (magic hat)";"";"721";"head"
4059;"Castlewars hood (Zamorak)";"";"602";"head"
4060;"Castlewars hood (Saradomin)";"";"601";"head"
4061;"Black cavalier";"";"354";"head"
4062;"Agility hood";"";"157";"head"
4063;"Attack hood";"";"272";"head"
4064;"Construct. hood";"";"659";"head"
4065;"Black full helm (g)";"";"376";"head"
4066;"Cooking hood";"";"662";"head"
4067;"Crafting hood";"";"678";"head"
4068;"Defence hood";"";"744";"head"
4069;"Farming hood";"";"906";"head"
4070;"Hitpoints hood";"";"1152";"head"
4071;"Slayer hood";"";"1974";"head"
4072;"Strength hood";"";"2081";"head"
4073;"Ranging hood";"";"1686";"head"
4074;"Cow mask";"";"670";"head"
4075;"Prayer hood";"";"1631";"head"
4076;"Black boater";"";"349";"head"
4077;"Black headband";"";"380";"head"
4078;"Hat eyepatch";"";"1140";"head"
4079;"Sleeping cap";"";"1980";"head"
4080;"A powdered wig";"";"53";"head"
4081;"Adamant helm (h1)";"";"84";"head"
4082;"Adamant helm (h2)";"";"85";"head"
4083;"Adamant helm (h5)";"";"88";"head"
4084;"Adamant helm (h4)";"";"87";"head"
4085;"Adamant helm (h3)";"";"86";"head"
4086;"Black helm (h5)";"";"385";"head"
4087;"Black helm (h4)";"";"384";"head"
4088;"Black helm (h3)";"";"383";"head"
4089;"Black helm (h2)";"";"382";"head"
4090;"Black helm (h1)";"";"381";"head"
4091;"Fedora";"";"908";"head"
4092;"Woodcutting hood";"";"2334";"head"
4093;"Nurse hat";"";"1527";"head"
4094;"Doctors hat";"";"774";"head"
4095;"Cavalier mask";"";"607";"head"
4096;"Firemaking hood";"";"920";"head"
4097;"Prospector helmet";"";"1647";"head"
4098;"Villager hat (brown)";"";"2250";"head"
4099;"Villager hat (blue)";"";"2249";"head"
4100;"Villager hat (yellow)";"";"2252";"head"
4101;"Villager hat (pink)";"";"2251";"head"
4102;"Magic hood";"";"1352";"head"
4103;"Fishing hood";"";"924";"head"
4104;"Fletching hood";"";"930";"head"
4105;"Runecrafting hood";"";"1828";"head"
4106;"Smithing hood";"";"1982";"head"
4107;"Thieving hood";"";"2160";"head"
4108;"Mining hood";"";"1393";"head"
4109;"Beret mask";"";"335";"head"
4110;"Bandos full helm";"";"291";"head"
4111;"Beanie";"";"329";"head"
4112;"Goblin mask";"";"1012";"head"
4113;"Imp mask";"";"1182";"head"
4114;"Black wizard hat (t)";"";"434";"head"
4115;"White cavalier";"";"2290";"head"
4116;"Royal crown";"";"1755";"head"
4117;"Sagacious spectacles";"";"1834";"head"
4118;"Armadyl full helm";"";"254";"head"
4119;"Ancient full helm";"";"198";"head"
4120;"Pith helmet";"";"1624";"head"
4121;"Navy cavalier";"";"1518";"head"
4122;"Lava dragon mask";"";"1300";"head"
4123;"Black dragon mask";"";"371";"head"
4124;"Penguin mask";"";"1590";"head"
4125;"Leprechaun hat";"";"1316";"head"
4126;"Iron dragon mask";"";"1213";"head"
4127;"Musketeer hat";"";"1484";"head"
4128;"Afro";"";"155";"head"
4129;"Top hat";"";"2168";"head"
4130;"Big pirate hat";"";"341";"head"
4131;"Pink boater";"";"1595";"head"
4132;"White boater";"";"2288";"head"
4133;"Pink headband";"";"1603";"head"
4134;"Blue headband";"";"462";"head"
4135;"White headband";"";"2300";"head"
4136;"Gold headband";"";"1019";"head"
4137;"Black wizard hat (g)";"";"433";"head"
4138;"Green dragon mask";"";"1067";"head"
4139;"Blue dragon mask";"";"454";"head"
4140;"Steel dragon mask";"";"2046";"head"
4141;"Mithril dragon mask";"";"1410";"head"
4142;"Ancient coif";"";"193";"head"
4143;"Crier hat";"";"687";"head"
4144;"Deerstalker";"";"742";"head"
4145;"Bandos coif";"";"286";"head"
4146;"Red beret";"";"1689";"head"
4147;"Armadyl coif";"";"248";"head"
4148;"Cat mask";"";"603";"head"
4149;"Monocle";"";"1451";"head"
4150;"Pirate hat";"";"1613";"head"
4151;"Pirate hat & patch";"";"1614";"head"
4152;"Green headband";"";"1074";"head"
4153;"Red cavalier";"";"1693";"head"
4154;"Mithril full helm (t)";"";"1413";"head"
4155;"Bronze full helm (g)";"";"534";"head"
4156;"Iron full helm (t)";"";"1215";"head"
4157;"Bandos mitre";"";"295";"head"
4158;"Ancient mitre";"";"202";"head"
4159;"Armadyl mitre";"";"259";"head"
4160;"Mithril full helm (g)";"";"1412";"head"
4161;"Pirate bandana (white)";"";"1611";"head"
4162;"Pirate bandana (red)";"";"1609";"head"
4163;"Pirate bandana (blue)";"";"1607";"head"
4164;"Pirate bandana (brown)";"";"1608";"head"
4165;"Bronze full helm (t)";"";"535";"head"
4166;"Dragon full helm (g)";"";"796";"head"
4167;"Partyhat & specs";"";"1576";"head"
4168;"Top hat & monocle";"";"2169";"head"
4169;"Light infinity hat";"";"1321";"head"
4170;"Dark infinity hat";"";"706";"head"
4171;"Druidic wreath";"";"840";"head"
4172;"Saradomin halo";"";"1873";"head"
4173;"Guthix halo";"";"1110";"head"
4174;"Zamorak halo";"";"2383";"head"
4175;"Fremennik hat";"";"947";"head"
4176;"Mystic hat";"";"1500";"head"
4177;"Pirate bandana (Trouble Brewing)";"";"1610";"head"
4178;"Ultimate ironman helm";"";"2226";"head"
4179;"Ironman helm";"";"1244";"head"
4180;"Grim reaper hood";"";"1092";"head"
4181;"Hunter's honour";"";"1167";"head"
4182;"Rogue's revenge";"";"1753";"head"
4183;"Santa mask";"";"1850";"head"
4184;"Antisanta mask";"";"227";"head"
4185;"Kandarin headgear 4";"";"1271";"head"
4186;"Kandarin headgear 1";"";"1268";"head"
4187;"Achievement diary hood";"";"62";"head"
4188;"Kandarin headgear 2";"";"1269";"head"
4189;"Kandarin headgear 3";"";"1270";"head"
4190;"Chompy bird hat (yeoman)";"";"636";"head"
4191;"3rd age full helmet";"";"37";"head"
4192;"3rd age mage hat";"";"40";"head"
4193;"3rd age range coif";"";"45";"head"
4194;"Tanzanite helm";"";"2096";"head"
4195;"Magma helm";"";"1358";"head"
4196;"Mask of balance";"";"1368";"head"
4197;"Progress hat";"";"1640";"head"
4198;"Pink hat";"";"1602";"head"
4199;"Cream hat";"";"682";"head"
4200;"Green hat";"";"1073";"head"
4201;"Blue hat";"";"461";"head"
4202;"Music hood";"";"1483";"head"
4203;"Angler hat";"";"7";"head"
4204;"Max hood";"";"1371";"head"
4205;"Menaphite purple hat";"";"1373";"head"
4206;"Menaphite red hat";"";"1377";"head"
4207;"Turquoise hat";"";"2213";"head"
4208;"Grey hat";"";"1086";"head"
4209;"Red hat";"";"1710";"head"
4210;"Yellow hat";"";"2361";"head"
4211;"Teal hat";"";"2101";"head"
4212;"Gravedigger mask";"";"1052";"head"
4213;"Saradomin max hood";"";"1876";"head"
4214;"Fire max hood";"";"917";"head"
4215;"Accumulator max hood";"";"60";"head"
4216;"Zamorak max hood";"";"2386";"head"
4217;"Guthix max hood";"";"1113";"head"
4218;"Black santa hat";"";"414";"head"
4219;"Inverted santa hat";"";"1199";"head"
4220;"Xerician hat";"";"2352";"head"
4221;"Shayzien helm (1)";"";"1915";"head"
4222;"Shayzien helm (2)";"";"1916";"head"
4223;"Shayzien helm (3)";"";"1917";"head"
4224;"Shayzien helm (4)";"";"1918";"head"
4225;"Shayzien helm (5)";"";"1919";"head"
4226;"Blue tricorn hat";"";"472";"head"
4227;"Green tricorn hat";"";"1083";"head"
4228;"Red tricorn hat";"";"1722";"head"
4229;"Brown tricorn hat";"";"570";"head"
4230;"Black tricorn hat";"";"430";"head"
4231;"Purple tricorn hat";"";"1665";"head"
4232;"Grey tricorn hat";"";"1091";"head"
4233;"Farmer's strawhat";"";"904";"head"
4234;"Gnome child hat";"";"1008";"head"
4235;"Black slayer helmet";"";"425";"head"
4236;"Green slayer helmet";"";"1081";"head"
